name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,state,url,main_category
Corner Bakery,"Corner Bakery, 300 South Grand Avenue LP 150, Los Angeles, CA 90071",34.052383,-118.25139,"Sandwich shop, American restaurant, Bakery, Bistro, Breakfast restaurant, Brunch restaurant, Coffee shop, Dessert restaurant, Salad shop",4.2,108,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64cc247ebf7:0x9af6e378aa865b97?authuser=-1&hl=en&gl=us,Sandwich shop
Ramone's Bakery & Cafe,"Ramone's Bakery & Cafe, 747 13th St, Arcata, CA 95521",40.8718741,-124.0854202,Bakery,4.6,93,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d1570e1dc34867:0x1ea15558d4224041?authuser=-1&hl=en&gl=us,Bakery
Safeway,"Safeway, 1 Scripps Dr, Sacramento, CA 95825",38.5731477,-121.4134044,Bakery,4.5,8,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ada584b8b27d1:0x40064d89252e0283?authuser=-1&hl=en&gl=us,Bakery
Einstein Bros. Bagels,"Einstein Bros. Bagels, Pre-Security, Terminal 2 East, 3665 N Harbor Dr, San Diego, CA 92101",32.7316939,-117.2045025,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Coffee shop",3.5,84,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80deab3f2fdbebab:0x1ae09e996cc8b1bb?authuser=-1&hl=en&gl=us,Bagel shop
JJ Bakery,"JJ Bakery, 1744 1/2 Nogales St, Rowland Heights, CA 91748",33.9858273,-117.8882591,Bakery,4.3,158,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32af9f5964af5:0xc5b6e6061fe9f7ba?authuser=-1&hl=en&gl=us,Bakery
Pegasus Bakery & Café,"Pegasus Bakery & Café, 6825 Stockton Blvd #265, Sacramento, CA 95823",38.5022656,-121.4306821,"Cafe, Bakery",4.4,132,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ac56efcc922bb:0x6bf4bca4b39eba1a?authuser=-1&hl=en&gl=us,Cafe
Woops! Macarons & Gifts (Ontario Mills),"Woops! Macarons & Gifts (Ontario Mills), 1 Mills Cir, Ontario, CA 91764",34.0724556,-117.5541918,"Dessert shop, Bakery, Chocolate shop, Confectionery, Corporate gift supplier, Gift shop, Pastry shop",4.9,144,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3354db7685343:0xd51a2f854b49b4f4?authuser=-1&hl=en&gl=us,Dessert shop
Le Dix-Sept,"Le Dix-Sept, 1750 E Cesar Chavez E, San Francisco, CA 94124",37.750858,-122.394103,Bakery,4.8,4,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7e1497a74b3b:0x873176ca702a1c2b?authuser=-1&hl=en&gl=us,Bakery
7-Eleven,"7-Eleven, 103 N Brookhurst St, Anaheim, CA 92801",33.8328334,-117.9595204,"Convenience store, Bakery, Beer store, Candy store, Coffee shop, Food products supplier, Gas station, Snack bar, Tobacco shop, Wine store",3.0,18,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd29979c70925b:0x95052b6d96b87dab?authuser=-1&hl=en&gl=us,Convenience store
Lily's Bakery,"Lily's Bakery, 10161 Bolsa Ave #109b, Westminster, CA 92683",33.7454272,-117.9519667,Bakery,4.4,158,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd27be925446af:0xfb59daacd3322e9e?authuser=-1&hl=en&gl=us,Bakery
Love at First Bite Bakery,"Love at First Bite Bakery, 1510 Walnut St g, Berkeley, CA 94709",37.87993,-122.268584,"Cupcake shop, Bakery, Cookie shop, Dessert shop, Wedding bakery",4.6,78,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857ea12ebbe75b:0x79b1b75dc3f6f6f0?authuser=-1&hl=en&gl=us,Cupcake shop
Swiss Delices,"Swiss Delices, 20669 Santa Maria Ave, Castro Valley, CA 94546",37.696096,-122.0785736,Bakery,4.8,4,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f922672e45d3d:0x59c0de75fbeb9dc0?authuser=-1&hl=en&gl=us,Bakery
Treehouse,"Treehouse, 1831 S Stockton St, Lodi, CA 95240",38.1091515,-121.2698791,Bakery,3.6,33,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80900aae177fa309:0xbb4838c395e0c8ea?authuser=-1&hl=en&gl=us,Bakery
Alvarez Bakery,"Alvarez Bakery, 4125 City Terrace Dr, Los Angeles, CA 90063",34.0561611,-118.1769639,Bakery,4.2,53,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c5922bec312f:0x6b8a3e9d2fdbb53d?authuser=-1&hl=en&gl=us,Bakery
Mary's Bakery,"Mary's Bakery, 34370 Fremont Blvd, Fremont, CA 94555",37.5753784,-122.0405502,Bakery,4.3,116,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fbe2cf981b945:0xcfbef82ec813d738?authuser=-1&hl=en&gl=us,Bakery
Panera Bread,"Panera Bread, 600 W Huntington Dr, Monrovia, CA 91016",34.1399198,-118.0121028,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",3.9,284,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d9640e96eb69:0xc55b5a39cccdcef1?authuser=-1&hl=en&gl=us,Cafe
Renaud's Bakery,"Renaud's Bakery, Inside Gelson's Market, 6255 2nd St, Long Beach, CA 90803",33.758609799999995,-118.1123364,Bakery,4.9,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd30270dc0aa5d:0x60f29fc567bebc52?authuser=-1&hl=en&gl=us,Bakery
Gilroy Donut House,"Gilroy Donut House, 703 1st St, Gilroy, CA 95020",37.0138299,-121.5823176,Bakery,4.5,98,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091e3cce0a6b707:0x14428b6209830a7b?authuser=-1&hl=en&gl=us,Bakery
Paris Baguette,"Paris Baguette, 818 N Pacific Ave Unit E, Glendale, CA 91203",34.1580205,-118.2636252,"Bakery, Cafe, Cake shop, Coffee shop, Dessert restaurant, Dessert shop, Pastry shop, Wedding bakery",4.4,68,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c04f708e1a65:0xaac9b28dace36b06?authuser=-1&hl=en&gl=us,Bakery
Ramone's Bakery & Cafe,"Ramone's Bakery & Cafe, 209 E St, Eureka, CA 95501",40.8040111,-124.1674583,Bakery,4.4,198,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d155652c1aa3c3:0x9c13640405b1bc52?authuser=-1&hl=en&gl=us,Bakery
La Bou Bakery & cafe,"La Bou Bakery & cafe, 1179 Grass Valley Hwy, Auburn, CA 95603",38.9223924,-121.0835709,"Cafe, Bakery",3.9,64,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809b1ab3ad8a557f:0x2da7a95d7938e7ba?authuser=-1&hl=en&gl=us,Cafe
Glendora Cafe & Bakery,"Glendora Cafe & Bakery, 229 W Foothill Blvd, Glendora, CA 91741",34.136413999999995,-117.867578,Bakery,4.3,28,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c326374877defb:0x673815b7709a0d32?authuser=-1&hl=en&gl=us,Bakery
Humboldt Sweets,"Humboldt Sweets, 614 Main St, Ferndale, CA 95536",40.577928,-124.2618149,"Bakery, Restaurant",4.7,58,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d410e1ececc007:0x9238ba915c53d0f0?authuser=-1&hl=en&gl=us,Bakery
Peasant Pies Cafe & Catering Mission Bay,"Peasant Pies Cafe & Catering Mission Bay, 550, Gene Friend Way, San Francisco, CA 94158",37.7690563,-122.3900967,"Cafe, Bakery, Caterer, Fast food restaurant, Pie shop",4.3,125,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7fc580ce48a5:0xc770dc1f7be21774?authuser=-1&hl=en&gl=us,Cafe
Donuts And Pie,"Donuts And Pie, 6624 Laguna Blvd #102, Elk Grove, CA 95759",38.4226664,-121.4258724,"Ice cream shop, Bagel shop, Bakery, Coffee shop, Donut shop",5.0,8,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809ac63705bb3023:0x6a3b3d35567e17b3?authuser=-1&hl=en&gl=us,Ice cream shop
Fine Sconehenge Baking Co.,"Fine Sconehenge Baking Co., 1320 Flynn Rd suite b, Camarillo, CA 93012",34.2294918,-119.0157187,Bakery,4.5,8,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e83671e1bb6a99:0xf9efaa32c630c702?authuser=-1&hl=en&gl=us,Bakery
Gloria's Cake & Candy Supplies,"Gloria's Cake & Candy Supplies, 12740 Culver Blvd, Los Angeles, CA 90066",33.9855766,-118.4247512,"Candy store, Bakery, Baking supply store",4.8,104,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ba66420bb419:0x61c98f8c2ea66295?authuser=-1&hl=en&gl=us,Candy store
Pan Dulce Bakery,"Pan Dulce Bakery, 3988-3998 Grand View Blvd, Los Angeles, CA 90066",34.0009297,-118.4279672,Bakery,3.5,13,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ba68077b4d31:0x231927c0445d45b?authuser=-1&hl=en&gl=us,Bakery
Sweet Pea Bake Shop,"Sweet Pea Bake Shop, 720 W Napa St, Sonoma, CA 95476",38.2935422,-122.4721557,Bakery,4.7,34,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808506662a564ee9:0x2bfb0195edc5e06e?authuser=-1&hl=en&gl=us,Bakery
Jolt N Bolt,"Jolt N Bolt, 2325 3rd St UNIT 100, San Francisco, CA 94107",37.7600729,-122.3876745,"Cafe, Bakery",4.8,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f7fb9b9e4f6c3:0x3aae167340fadd14?authuser=-1&hl=en&gl=us,Cafe
Moreno Foods,"Moreno Foods, 462 N Scovell Ave # C, San Jacinto, CA 92582",33.784246,-116.97286,"Bakery, Mexican goods store, Tamale shop",4.5,208,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6890af5301d9:0x1e28bed592ab1387?authuser=-1&hl=en&gl=us,Bakery
Mrs. Fields,"Mrs. Fields, 300 E Colorado Blvd, Pasadena, CA 91101",34.145467,-118.1439171,"Cookie shop, Bakery",3.9,8,high,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880e2cc7143b2b27:0xf5160f0118e13edc?authuser=-1&hl=en&gl=us,Cookie shop
Paradise Bakery and Cafe Mission Viejo,"Paradise Bakery and Cafe Mission Viejo, 1006 The, Shops At Mission Viejo, Mission Viejo, CA 92691",33.5585008,-117.6685612,"Bakery, Cafe",4.6,48,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dceef3c797e69d:0xd6649798fcc39672?authuser=-1&hl=en&gl=us,Bakery
SusieCakes,"SusieCakes, 25473 Rancho Niguel Rd B, Laguna Niguel, CA 92677",33.55646,-117.6857227,"Bakery, Cake shop",4.4,44,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dceefca1147fff:0xf143d3f6818eead?authuser=-1&hl=en&gl=us,Bakery
"Flowers Baking Co of Modesto, LLC","Flowers Baking Co of Modesto, LLC, 736 Mariposa Rd, Modesto, CA 95354",37.6246452,-120.933197,Bakery,4.4,68,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80905519bbfbfef3:0xb07cf8e27b3c6851?authuser=-1&hl=en&gl=us,Bakery
Disgustingly Delicious,"Disgustingly Delicious, 252 Los Angeles Ave d, Moorpark, CA 93021",34.2779333,-118.8851527,"Bakery, Bagel shop, Coffee shop",4.4,48,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e8322226e4e321:0xa43e4abab12b1673?authuser=-1&hl=en&gl=us,Bakery
K-Inn Donuts,"K-Inn Donuts, 8527 Alondra Blvd #101, Paramount, CA 90723",33.8896195,-118.1506454,Bakery,4.6,25,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2cd2db502e121:0xc06e75152c3de5ed?authuser=-1&hl=en&gl=us,Bakery
Mary Ann's Bakery And Mini Market,"Mary Ann's Bakery And Mini Market, 1200 N Olive Ave, Turlock, CA 95380",37.5042711,-120.8395514,"Bakery, Grocery store",4.2,18,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8091065011283715:0xa5c9d6743fbdb29?authuser=-1&hl=en&gl=us,Bakery
Busy Bee's Bagel Bakery,"Busy Bee's Bagel Bakery, 6861 La Jolla Blvd, La Jolla, CA 92037",32.831601,-117.276203,"Bagel shop, Bakery",4.2,184,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc03ddaa726b1b:0xba67caad008dd0c?authuser=-1&hl=en&gl=us,Bagel shop
El Rincon Panaderia,"El Rincon Panaderia, 801-813 N Emerald Ave, Modesto, CA 95351",37.6464597,-121.0212551,Bakery,4.2,8,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809053da881e6e4f:0x1d0e7360c8a1be6?authuser=-1&hl=en&gl=us,Bakery
Sugar From The Heart Bakeshop,"Sugar From The Heart Bakeshop, 4328 South St, Lakewood, CA 90712",33.859642,-118.1413421,"Store, Bakery",4.6,38,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd32ec2a2565d9:0x8b5523e5e88c8e05?authuser=-1&hl=en&gl=us,Store
El Cielo Bakery,"El Cielo Bakery, 68480 E Palm Canyon Dr, Cathedral City, CA 92234",33.7809415,-116.4672843,Bakery,4.6,38,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db0327f2c781b7:0x150236dfd5db1bf6?authuser=-1&hl=en&gl=us,Bakery
Molly's Bakery,"Molly's Bakery, 2700 Yulupa Ave # 17, Santa Rosa, CA 95405",38.4277775,-122.6670916,Bakery,4.4,44,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808448f6d4e73fa1:0x32c2306799287062?authuser=-1&hl=en&gl=us,Bakery
Katrina Rozelle Pastries and Desserts,"Katrina Rozelle Pastries and Desserts, 215 B Alamo Plaza, Alamo, CA 94507",37.8510743,-122.0339343,Bakery,4.8,18,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f8b01e7e75891:0x6d56e8cbf1e3e79b?authuser=-1&hl=en&gl=us,Bakery
Olive Bakery Hannam Chain,"Olive Bakery Hannam Chain, 2740 W Olympic Blvd, Los Angeles, CA 90006",34.0518732,-118.2930686,Bakery,3.7,86,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c783dc07ce03:0x75c332eca20d8201?authuser=-1&hl=en&gl=us,Bakery
SusieCakes,"SusieCakes, 3705 Caminito Ct #0500, San Diego, CA 92130",32.9525664,-117.2348248,Bakery,4.6,58,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc098d6e6d8e89:0x5dc286dcd8a107f4?authuser=-1&hl=en&gl=us,Bakery
Aria,"Aria, 458 Main St B, Murphys, CA 95247",38.1378415,-120.4652475,Bakery,4.7,98,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8090bc39300dc8d3:0x259c9b1208deb88f?authuser=-1&hl=en&gl=us,Bakery
La Morenita Bakery,"La Morenita Bakery, 11230 Garvey Ave, El Monte, CA 91733",34.0624527,-118.0310784,Bakery,4.5,74,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2d0b9c4c53c23:0xe979b054a92d9e71?authuser=-1&hl=en&gl=us,Bakery
Noah's NY Bagels,"Noah's NY Bagels, 1340 El Paseo de Saratoga, San Jose, CA 95130",37.2904429,-121.9921731,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Coffee shop",4.0,115,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fcaaaa682f377:0x6bc59c612d7c3df4?authuser=-1&hl=en&gl=us,Bagel shop
YU CAKE,"YU CAKE, 8632 Valley Blvd STE JK, Rosemead, CA 91770",34.0799465,-118.0811299,Bakery,4.1,54,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2dbbb674a36af:0xec60b91063ca30b9?authuser=-1&hl=en&gl=us,Bakery
Leelin Bakery & Cafe,"Leelin Bakery & Cafe, 11489 South St, Cerritos, CA 90703",33.8600389,-118.0906167,"Filipino restaurant, Bakery, Cafe",3.9,146,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2da0274be857:0x8955a54d8f58b943?authuser=-1&hl=en&gl=us,Filipino restaurant
Our Daily Bread,"Our Daily Bread, 2700 De La Vina St, Santa Barbara, CA 93105",34.4357361,-119.7251694,Bakery,4.3,58,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9147f47523e11:0x4f9b2b20ace9969?authuser=-1&hl=en&gl=us,Bakery
Panera Bread,"Panera Bread, 667 San Rodolfo Dr Suite 130, Solana Beach, CA 92075",32.99383,-117.259292,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",4.2,145,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc092e2b3ff587:0x3d7c9eb9016bfe2a?authuser=-1&hl=en&gl=us,Cafe
Barb's Cakery,"Barb's Cakery, 2633 E Shaw Ave #111, Fresno, CA 93710",36.8079719,-119.7400506,"Wedding bakery, Wedding store",4.6,58,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80945c5570402ead:0x860a96198244f6bf?authuser=-1&hl=en&gl=us,Wedding bakery
Menchie's Frozen Yogurt,"Menchie's Frozen Yogurt, 251 N Brand Blvd, Glendale, CA 91203",34.1498,-118.25529,"Frozen yogurt shop, Bakery, Cake shop, Caterer, Dessert restaurant, Dessert shop, Ice cream shop, Kosher restaurant",4.4,58,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c054ff307ec1:0xb112e8e7041a0623?authuser=-1&hl=en&gl=us,Frozen yogurt shop
La Espiga Bakery,"La Espiga Bakery, 1466 Glendale Blvd, Los Angeles, CA 90026",34.0816212,-118.2598572,Bakery,4.3,97,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c71921607f1f:0x2bf28eb17367fe85?authuser=-1&hl=en&gl=us,Bakery
Dessert European Bakery,"Dessert European Bakery, 3025 McHenry Ave suite e, Modesto, CA 95350",37.6822891,-120.995346,"Pastry shop, Bakery",4.4,88,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809051365f5a8361:0x99875788572cb467?authuser=-1&hl=en&gl=us,Pastry shop
La Superior Mercados,"La Superior Mercados, 2941 Railroad Ave, Pittsburg, CA 94565",38.00907,-121.891048,"Mexican grocery store, Bakery, Butcher shop, Grocery store, Market, Meat products, Mexican restaurant, Money order service, Produce market, Supermarket",3.6,116,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80855957fc905911:0xa0df1ece3ebb1bd?authuser=-1&hl=en&gl=us,Mexican grocery store
Goldilocks,"Goldilocks, Stockton, CA 95210",38.0199495,-121.2930649,Bakery,3.0,2,low,unknown,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80900c93c486680d:0xd81e57debde3aa81?authuser=-1&hl=en&gl=us,Bakery
Panera Bread,"Panera Bread, 733 Fletcher Pkwy, El Cajon, CA 92021",32.8071428,-116.9718087,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",3.9,235,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d95831be2d0693:0x744ed9abd5475da1?authuser=-1&hl=en&gl=us,Cafe
Panadería La Paloma,"Panadería La Paloma, 960 E Main St, Santa Paula, CA 93060",34.3535056,-119.0608222,Bakery,4.0,48,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9b59c59c44d13:0xd514a143fddb4d40?authuser=-1&hl=en&gl=us,Bakery
Jon's Donuts,"Jon's Donuts, 507 W Willow St, Long Beach, CA 90806",33.8047213,-118.1984122,Bakery,4.7,28,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd33f0e12674ab:0xfdf887560f9a5807?authuser=-1&hl=en&gl=us,Bakery
Continental Bakery,"Continental Bakery, 280 S Rampart Blvd, Los Angeles, CA 90057",34.0662514,-118.278277,"Bakery, Cafe, Latin American restaurant, Lunch restaurant",3.9,48,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7730674e589:0xe735b675badd6666?authuser=-1&hl=en&gl=us,Bakery
Panera Bread,"Panera Bread, 3121 Crow Canyon Pl, San Ramon, CA 94583",37.778832,-121.969646,"Cafe, Bakery, Breakfast restaurant, Caterer, Coffee shop, Delivery service, Takeout Restaurant, Salad shop, Sandwich shop, Soup restaurant",3.9,166,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808ff2ea71361797:0x6087635522cbe57?authuser=-1&hl=en&gl=us,Cafe
Pop's Bagels,"Pop's Bagels, 8850 Washington Blvd, Culver City, CA 90232",34.0269272,-118.3880774,Bakery,3.9,46,medium,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b9eccbf2cd9b:0xc57c6532f6e5cd3b?authuser=-1&hl=en&gl=us,Bakery
Ô Gourmet French Café & Bakery SJC,"Ô Gourmet French Café & Bakery SJC, 32341 Camino Capistrano, San Juan Capistrano, CA 92675",33.493204,-117.663928,"Bakery, Cafe, Coffee shop, French restaurant, Modern French restaurant, Restaurant",4.7,53,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcf1ebc980d475:0x845cf494abfb8b43?authuser=-1&hl=en&gl=us,Bakery
Santa Barbara Ice Creamery,"Santa Barbara Ice Creamery, 1129 Country Club Dr, Madera, CA 93638",36.9762249,-120.0728527,"Ice cream shop, Bakery, Coffee shop, Crêperie, Dessert shop, Juice shop, Lunch restaurant, Sandwich shop, Soft drinks shop",4.5,36,low,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80940bf3db9cfbf9:0x54ce6471e00d403?authuser=-1&hl=en&gl=us,Ice cream shop
Pardon My French Bakery,"Pardon My French Bakery, 1544 W Grand Ave, Grover Beach, CA 93433",35.120292899999995,-120.6129593,Bakery,4.9,106,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ec5eb61ed0eaa1:0xbeebb3fe683f5fe3?authuser=-1&hl=en&gl=us,Bakery
Creative Cakery (Bundt Cake Bakery),"Creative Cakery (Bundt Cake Bakery), 2948 Clark Ave, Long Beach, CA 90815",33.8099625,-118.1335195,Bakery,4.6,92,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd2fd8c8411665:0x708c3a7e09600f00?authuser=-1&hl=en&gl=us,Bakery
Crumbles Cookies,"Crumbles Cookies, 1191 Magnolia Ave Suite C, Corona, CA 92879",33.8651208,-117.5470262,"Bakery, Dessert shop",4.8,58,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcb800dea16599:0x579ef7c13fc32552?authuser=-1&hl=en&gl=us,Bakery
I DO Wedding Cakes,"I DO Wedding Cakes, 380 Tennant Ave # 2, Morgan Hill, CA 95037",37.1150975,-121.6366509,Wedding bakery,4.5,26,low,closed_temp,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e2070885ca5ff:0x5e996adc2c308908?authuser=-1&hl=en&gl=us,Wedding bakery
Bagel Bakeries,"Bagel Bakeries, 45024 10th St W #109, Lancaster, CA 93534",34.7012473,-118.147819,"Bakery, Bagel shop",4.6,76,low,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c25ad2710c0a65:0x226d7998504c212f?authuser=-1&hl=en&gl=us,Bakery
Kara's Cupcakes Walnut Creek,"Kara's Cupcakes Walnut Creek, 1388 N Main St, Walnut Creek, CA 94596",37.8991747,-122.0606223,"Bakery, Cupcake shop",3.8,58,medium,permanently_closed,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808561c025588a21:0xefd590c63744e270?authuser=-1&hl=en&gl=us,Bakery
Crème Caramel LA,"Crème Caramel LA, 14849 Burbank Blvd, Sherman Oaks, CA 91411",34.1723722,-118.4569415,"Bakery, Coffee shop, Dessert restaurant, Dessert shop, Market, Wholesale bakery",4.7,95,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c297a40bef35c9:0x81253492f3600fab?authuser=-1&hl=en&gl=us,Bakery
DELUCA'S ITALIAN DELI,"DELUCA'S ITALIAN DELI, 781 Americana Way, Glendale, CA 91210",34.1436959,-118.2561228,"Bakery, Restaurant, Sandwich shop",4.3,118,medium,open,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c0ff1f5dc291:0xc5829e17bc558606?authuser=-1&hl=en&gl=us,Bakery
